Site ID,M35/1382
Site Name,Pump 4 Potable
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/1382","1101408","01-Sep 2011 09:30am","pH","6.3",""
"M35/1382","1101408","01-Sep 2011 09:30am","pH (Field)","6.30",""
"M35/1382","1101408","01-Sep 2011 09:30am","Potassium, Dissolved","0.400","mg/L"
"M35/1382","1101408","01-Sep 2011 09:30am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","1101408","01-Sep 2011 09:30am","Sodium","4.200","mg/L"
"M35/1382","1101408","01-Sep 2011 09:30am","Sulphate","5.100","mg/L"
"M35/1382","1101408","01-Sep 2011 09:30am","Water Temperature (Field)","12.9","C"
"M35/1382","1102744","02-Jun 2011 10:00am","Alkalinity","53.000","g/m3"
"M35/1382","1102744","02-Jun 2011 10:00am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Bromide","<0.030","g/m3"
"M35/1382","1102744","02-Jun 2011 10:00am","Calcium","15.000","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Chloride","3.000","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Conductivity (Field)","10.70","mS/m"
"M35/1382","1102744","02-Jun 2011 10:00am","Dissolved Oxygen","8.600","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Dissolved Oxygen Saturation","82.000","%"
"M35/1382","1102744","02-Jun 2011 10:00am","Fluoride","<0.030","g/m3"
"M35/1382","1102744","02-Jun 2011 10:00am","Iron, Total","<0.020","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Magnesium, Total","1.700","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Manganese, Total","<0.00500","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Nitrate Nitrogen","0.510","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","pH","7.3",""
"M35/1382","1102744","02-Jun 2011 10:00am","pH (Field)","6.80",""
"M35/1382","1102744","02-Jun 2011 10:00am","Potassium, Dissolved","1.000","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Silica, Reactive","13.000","mg/L  as SiO2"
"M35/1382","1102744","02-Jun 2011 10:00am","Sodium","3.300","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Sulphate","4.700","mg/L"
"M35/1382","1102744","02-Jun 2011 10:00am","Water Temperature (Field)","13.0","C"
"M35/1382","1102295","28-Mar 2011 08:00am","Alkalinity","52.000","g/m3"
"M35/1382","1102295","28-Mar 2011 08:00am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Bromide","<0.100","g/m3"
"M35/1382","1102295","28-Mar 2011 08:00am","Calcium","14.000","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Chloride","3.600","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Conductivity","11.0","mS/m"
"M35/1382","1102295","28-Mar 2011 08:00am","Conductivity (Field)","10.70","mS/m"
"M35/1382","1102295","28-Mar 2011 08:00am","Dissolved Oxygen","7.400","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Dissolved Oxygen Saturation","76.000","%"
"M35/1382","1102295","28-Mar 2011 08:00am","Dissolved Reactive Phosphate","<0.004","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Fluoride","0.070","g/m3"
"M35/1382","1102295","28-Mar 2011 08:00am","Iron, Total","0.040","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Magnesium, Total","1.600","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Manganese, Total","0.02000","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Nitrate Nitrogen","0.470","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","pH","7.4",""
"M35/1382","1102295","28-Mar 2011 08:00am","pH (Field)","6.10",""
"M35/1382","1102295","28-Mar 2011 08:00am","Potassium, Dissolved","0.730","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","1102295","28-Mar 2011 08:00am","Sodium","4.400","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Sulphate","4.900","mg/L"
"M35/1382","1102295","28-Mar 2011 08:00am","Water Temperature (Field)","16.2","C"
"M35/1382","2909112","01-Dec 2009 14:00pm","Alkalinity","53.000","g/m3"
"M35/1382","2909112","01-Dec 2009 14:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Bromide","<0.100","g/m3"
"M35/1382","2909112","01-Dec 2009 14:00pm","Calcium","14.000","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Chloride","3.000","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Conductivity (Field)","11.00","mS/m"
"M35/1382","2909112","01-Dec 2009 14:00pm","Dissolved Oxygen","7.300","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Dissolved Oxygen Saturation","70.000","%"
"M35/1382","2909112","01-Dec 2009 14:00pm","Fluoride","0.050","g/m3"
"M35/1382","2909112","01-Dec 2009 14:00pm","Iron, Total","<0.020","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Magnesium, Total","1.500","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Manganese, Total","<0.00500","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Nitrate Nitrogen","0.600","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Oxygen 18","-9.090",""
"M35/1382","2909112","01-Dec 2009 14:00pm","pH","7.4",""
"M35/1382","2909112","01-Dec 2009 14:00pm","pH (Field)","*",""
"M35/1382","2909112","01-Dec 2009 14:00pm","Potassium, Dissolved","0.640","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Silica, Reactive","10.000","mg/L  as SiO2"
"M35/1382","2909112","01-Dec 2009 14:00pm","Sodium","40.000","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Sulphate","5.400","mg/L"
"M35/1382","2909112","01-Dec 2009 14:00pm","Water Temperature (Field)","13.2","C"
"M35/1382","2905942","01-Sep 2009 15:05pm","Alkalinity","52.000","g/m3"
"M35/1382","2905942","01-Sep 2009 15:05pm","Ammoniacal Nitrogen","0.040","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Bromide","<0.100","g/m3"
"M35/1382","2905942","01-Sep 2009 15:05pm","Calcium, Dissolved","15.000","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Chloride","3.600","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Conductivity (Field)","11.00","mS/m"
"M35/1382","2905942","01-Sep 2009 15:05pm","Dissolved Oxygen","8.400","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Dissolved Oxygen Saturation","80.000","%"
"M35/1382","2905942","01-Sep 2009 15:05pm","Fluoride","0.070","g/m3"
"M35/1382","2905942","01-Sep 2009 15:05pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Magnesium, Dissolved","1.700","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Nitrate Nitrogen","0.570","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","pH","6.8",""
"M35/1382","2905942","01-Sep 2009 15:05pm","pH (Field)","6.40",""
"M35/1382","2905942","01-Sep 2009 15:05pm","Potassium, Dissolved","0.600","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Silica, Reactive","10.000","mg/L  as SiO2"
"M35/1382","2905942","01-Sep 2009 15:05pm","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Sulphate","5.400","mg/L"
"M35/1382","2905942","01-Sep 2009 15:05pm","Water Temperature (Field)","13.1","C"
"M35/1382","2905518","01-Sep 2009 15:00pm","Alkalinity to pH 4.5 as HCO3","53.000","mg/L  as HCO3"
"M35/1382","2905518","01-Sep 2009 15:00pm","Ammoniacal Nitrogen","0.011","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Chloride","3.700","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Conductivity","11.0","mS/m"
"M35/1382","2905518","01-Sep 2009 15:00pm","Conductivity (Field)","11.00","mS/m"
"M35/1382","2905518","01-Sep 2009 15:00pm","Difference in Ion Balance","-4.400","%"
"M35/1382","2905518","01-Sep 2009 15:00pm","Dissolved Oxygen","8.400","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Dissolved Oxygen Saturation","80.000","%"
"M35/1382","2905518","01-Sep 2009 15:00pm","E. coli","<1","MPN/100mL"
"M35/1382","2905518","01-Sep 2009 15:00pm","Hardness, Total","42.000","g/m3 as CaCO3"
"M35/1382","2905518","01-Sep 2009 15:00pm","Iron, Dissolved","<0.030","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Nitrate Nitrogen","0.600","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Oxygen 18","-9.070",""
"M35/1382","2905518","01-Sep 2009 15:00pm","pH","7.1",""
"M35/1382","2905518","01-Sep 2009 15:00pm","pH (Field)","6.40",""
"M35/1382","2905518","01-Sep 2009 15:00pm","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2905518","01-Sep 2009 15:00pm","Sodium, Dissolved","4.300","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Sulphate","5.500","mg/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Sum of anions","1.131","meq/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Sum of cations","1.036","meq/L"
"M35/1382","2905518","01-Sep 2009 15:00pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","2905518","01-Sep 2009 15:00pm","Water Temperature (Field)","13.1","C"
"M35/1382","2903781","02-Jun 2009 14:00pm","Alkalinity","55.000","g/m3"
"M35/1382","2903781","02-Jun 2009 14:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Bromide","<0.040","g/m3"
"M35/1382","2903781","02-Jun 2009 14:00pm","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Chloride","2.900","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Conductivity (Field)","10.70","mS/m"
"M35/1382","2903781","02-Jun 2009 14:00pm","Dissolved Oxygen","8.100","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Dissolved Oxygen Saturation","78.000","%"
"M35/1382","2903781","02-Jun 2009 14:00pm","Fluoride","<0.050","g/m3"
"M35/1382","2903781","02-Jun 2009 14:00pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Nitrate Nitrogen","0.760","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","pH","6.9",""
"M35/1382","2903781","02-Jun 2009 14:00pm","pH (Field)","6.40",""
"M35/1382","2903781","02-Jun 2009 14:00pm","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2903781","02-Jun 2009 14:00pm","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Sulphate","5.400","mg/L"
"M35/1382","2903781","02-Jun 2009 14:00pm","Water Temperature (Field)","13.6","C"
"M35/1382","2901583","02-Mar 2009 11:15am","Alkalinity","53.000","g/m3"
"M35/1382","2901583","02-Mar 2009 11:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Bromide","<0.040","g/m3"
"M35/1382","2901583","02-Mar 2009 11:15am","Calcium, Dissolved","16.000","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Chloride","3.900","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Conductivity","11.0","mS/m"
"M35/1382","2901583","02-Mar 2009 11:15am","Conductivity (Field)","11.20","mS/m"
"M35/1382","2901583","02-Mar 2009 11:15am","Dissolved Oxygen","8.870","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Dissolved Oxygen Saturation","86.000","%"
"M35/1382","2901583","02-Mar 2009 11:15am","Dissolved Reactive Phosphate","<0.004","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Fluoride","<0.050","g/m3"
"M35/1382","2901583","02-Mar 2009 11:15am","Iron, Dissolved","0.030","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Magnesium, Dissolved","1.900","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Nitrate Nitrogen","0.680","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","pH","6.7",""
"M35/1382","2901583","02-Mar 2009 11:15am","pH (Field)","6.30",""
"M35/1382","2901583","02-Mar 2009 11:15am","Potassium, Dissolved","0.500","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2901583","02-Mar 2009 11:15am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Sulphate","5.400","mg/L"
"M35/1382","2901583","02-Mar 2009 11:15am","Water Temperature (Field)","13.6","C"
"M35/1382","IS081204A","04-Dec 2008 00:00am","Exponential Mixed Flow","20.000","%"
"M35/1382","IS081204A","04-Dec 2008 00:00am","IGNS Sample Reference","*",""
"M35/1382","IS081204A","04-Dec 2008 00:00am","Tritium age","1.000","Year"
"M35/1382","IS081204A","04-Dec 2008 00:00am","Tritium concentration","2.140","TU"
"M35/1382","2810087","01-Dec 2008 09:30am","Alkalinity","50.000","g/m3"
"M35/1382","2810087","01-Dec 2008 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Bromide","<0.040","g/m3"
"M35/1382","2810087","01-Dec 2008 09:30am","Calcium, Dissolved","17.000","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Chloride","6.600","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Conductivity (Field)","12.40","mS/m"
"M35/1382","2810087","01-Dec 2008 09:30am","Dissolved Oxygen","10.500","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Dissolved Oxygen Saturation","93.000","%"
"M35/1382","2810087","01-Dec 2008 09:30am","Fluoride","<0.050","g/m3"
"M35/1382","2810087","01-Dec 2008 09:30am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Magnesium, Dissolved","1.200","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Nitrate Nitrogen","0.880","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","pH","7.0",""
"M35/1382","2810087","01-Dec 2008 09:30am","pH (Field)","6.50",""
"M35/1382","2810087","01-Dec 2008 09:30am","Potassium, Dissolved","0.600","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2810087","01-Dec 2008 09:30am","Sodium, Dissolved","5.000","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Sulphate","6.300","mg/L"
"M35/1382","2810087","01-Dec 2008 09:30am","Water Temperature (Field)","13.1","C"
"M35/1382","2806506","01-Sep 2008 13:20pm","Alkalinity","49.000","g/m3"
"M35/1382","2806506","01-Sep 2008 13:20pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Bromide","<0.040","g/m3"
"M35/1382","2806506","01-Sep 2008 13:20pm","Calcium, Dissolved","15.000","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Chloride","5.000","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Conductivity (Field)","11.80","mS/m"
"M35/1382","2806506","01-Sep 2008 13:20pm","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Dissolved Oxygen Saturation","80.000","%"
"M35/1382","2806506","01-Sep 2008 13:20pm","Fluoride","<0.050","g/m3"
"M35/1382","2806506","01-Sep 2008 13:20pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Magnesium, Dissolved","1.700","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Nitrate Nitrogen","0.990","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","pH","6.4",""
"M35/1382","2806506","01-Sep 2008 13:20pm","pH (Field)","6.50",""
"M35/1382","2806506","01-Sep 2008 13:20pm","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2806506","01-Sep 2008 13:20pm","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Sulphate","6.100","mg/L"
"M35/1382","2806506","01-Sep 2008 13:20pm","Water Temperature (Field)","13.7","C"
"M35/1382","2806262","01-Sep 2008 13:15pm","Alkalinity to pH 4.5 as HCO3","42.000","mg/L  as HCO3"
"M35/1382","2806262","01-Sep 2008 13:15pm","Ammoniacal Nitrogen","0.007","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Chloride","4.100","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Conductivity","11.0","mS/m"
"M35/1382","2806262","01-Sep 2008 13:15pm","Conductivity (Field)","11.80","mS/m"
"M35/1382","2806262","01-Sep 2008 13:15pm","Difference in Ion Balance","-0.540","%"
"M35/1382","2806262","01-Sep 2008 13:15pm","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Dissolved Oxygen Saturation","80.000","%"
"M35/1382","2806262","01-Sep 2008 13:15pm","Dissolved Reactive Phosphorus","0.0030","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","E. coli","<1","MPN/100mL"
"M35/1382","2806262","01-Sep 2008 13:15pm","Hardness, Total","39.000","g/m3 as CaCO3"
"M35/1382","2806262","01-Sep 2008 13:15pm","Iron, Dissolved","<0.030","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Magnesium, Dissolved","1.700","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Nitrate Nitrogen","0.900","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Oxygen 18","-8.830",""
"M35/1382","2806262","01-Sep 2008 13:15pm","pH","7.1",""
"M35/1382","2806262","01-Sep 2008 13:15pm","pH (Field)","6.50",""
"M35/1382","2806262","01-Sep 2008 13:15pm","Potassium, Dissolved","0.800","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2806262","01-Sep 2008 13:15pm","Sodium, Dissolved","4.500","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Sulphate","7.100","mg/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Sum of anions","1.016","meq/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Sum of cations","1.005","meq/L"
"M35/1382","2806262","01-Sep 2008 13:15pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","2806262","01-Sep 2008 13:15pm","Water Temperature (Field)","13.7","C"
"M35/1382","2804358","03-Jun 2008 13:00pm","Alkalinity","51.000","g/m3"
"M35/1382","2804358","03-Jun 2008 13:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Bromide","<0.040","g/m3"
"M35/1382","2804358","03-Jun 2008 13:00pm","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Chloride","2.600","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Conductivity (Field)","10.50","mS/m"
"M35/1382","2804358","03-Jun 2008 13:00pm","Dissolved Oxygen","13.200","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Fluoride","<0.050","g/m3"
"M35/1382","2804358","03-Jun 2008 13:00pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Nitrate Nitrogen","0.320","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","pH","6.5",""
"M35/1382","2804358","03-Jun 2008 13:00pm","pH (Field)","6.40",""
"M35/1382","2804358","03-Jun 2008 13:00pm","Potassium, Dissolved","0.600","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2804358","03-Jun 2008 13:00pm","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Sulphate","5.000","mg/L"
"M35/1382","2804358","03-Jun 2008 13:00pm","Water Temperature (Field)","13.2","C"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4'-DDD","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4'-DDE","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4'-DDT","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4,5-T","<0.000040","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4,5-TP","<0.000040","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4-D","<0.000060","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","2,4-DB","<0.000040","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","4,4'-DDD","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","4,4'-DDE","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","4,4'-DDT","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Acetochlor","<0.000010","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Alachlor","<0.000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Aldrin","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Alkalinity","45.000","g/m3"
"M35/1382","2801780","06-Mar 2008 11:00am","alpha-BHC","<0.0000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Atrazine","<0.000010","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Azaconazole","<0.000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Azinphos-methyl","<0.000020","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Benalaxyl","<0.000005","mg/L"
"M35/1382","2801780","06-Mar 2008 11:00am","Bentazone","<0.000040","mg/L"
